Card_ID	Campaign_Responce
103361843	F
105009384	F
106501872	F
104846245	F
105904011	F
104359390	F
103323614	F
106276343	F
104101608	F
101442196	T
100228700	F
101332064	F
102753964	F
105535410	F
106166010	F
104713739	F
106501805	F
103009215	F
103758663	F
106067233	F
104806571	F
102603687	F
101436739	F
102065970	F
104256272	F
106513380	F
101178688	F
102656704	F
102610564	F
104280463	F
102737487	F
100751590	F
104825887	F
105786898	F
101160858	F
100192280	F
104518963	T
106012040	F
105334851	F
101315243	F
103609263	F
105629378	F
102366360	F
101436038	T
105185820	T
101418168	F
105543182	F
106541440	F
105390426	F
104267608	F
103478125	F
102401788	F
100021292	F
100058545	F
102097722	F
104035945	F
103902778	F
105952595	F
104043661	F
103399603	F
104308860	F
105093838	F
102228390	F
100243090	F
102091749	F
103094264	F
100819742	F
106504499	F
104267032	F
105727366	T
101723652	F
101371127	F
100887465	F
106022049	F
105717192	F
103183041	F
102418788	F
106064206	F
105586315	F
102080319	F
103458065	F
100897896	F
105127388	F
104876205	F
104504179	F
104352982	F
102507429	F
101719898	F
105662441	F
106596502	F
100204399	F
102039953	F
105136318	F
100197206	F
105145684	F
100896566	F
102506990	F
101933307	F
101719444	F
100588375	F
100705095	F
103031063	F
105849714	F
102378862	F
101882946	F
104051302	F
101755061	F
105568563	F
104282664	F
101433517	T
102048129	F
104190188	F
104394864	F
105819675	F
104505479	F
105908788	F
106353156	F
106039179	F
106292849	F
100171243	F
103794753	F
104703391	F
106448971	F
102948877	F
104619388	F
102093422	F
100067496	F
105203636	F
106160329	F
104094254	F
103350267	F
103141553	F
103479343	F
102398944	F
105799084	F
104201239	F
106065451	F
101128418	T
103609432	F
101873395	F
106486699	T
101743165	F
100763116	F
106100185	F
103478267	F
100631322	F
100834572	T
105469165	F
101471963	T
100661874	F
106585249	F
101356617	F
103141495	F
102823130	F
100094121	F
105751327	F
102081004	F
104717322	F
102600248	F
102718505	F
104867130	F
104273207	T
106060562	F
106585014	F
101238455	F
102974499	F
102992639	F
103287503	F
102691964	F
101861835	F
102040348	F
100802514	F
106152082	F
100614161	T
102855567	F
104383567	F
100558831	F
100849674	F
104627917	F
103353826	T
104575829	F
105563847	F
105863486	F
104626505	F
105506915	T
102230652	F
105482157	F
100058368	F
105416879	F
103933754	F
103205371	T
103625523	F
104967212	F
101239395	T
104471504	F
103354854	F
105893944	F
104102155	F
104846781	F
103934465	F
100211982	F
101170803	F
103633948	F
103209987	F
105686702	F
102991191	F
101357144	F
103371244	F
105722531	F
100893216	F
100250903	F
100019102	F
103937586	F
102623600	T
105895469	F
105648142	F
100628200	F
104588686	F
106111082	F
105791153	F
105892819	F
106458779	T
103400914	F
105477440	T
103989832	F
102530293	F
104877700	F
102058866	F
104219024	F
102499614	T
100722645	F
102632414	T
103553919	F
102495329	F
102506272	F
102716898	F
106064769	F
101465003	F
103720260	F
101439788	F
101384610	F
100167267	F
102069402	F
101349378	F
102350671	F
100265650	T
101410406	F
100754177	T
104464977	F
104931893	T
104500494	F
103457813	F
101729004	F
106313721	T
101896007	F
103393279	F
106316832	F
104379490	T
104912782	F
103316353	T
101147816	F
103542799	F
103788829	F
103116385	F
101881541	F
106287406	F
106077274	F
103760043	F
102283397	F
102248021	F
101762213	F
106331879	F
105081978	F
106265706	F
102079046	F
100659956	F
104638537	F
103788824	F
100060983	F
100014844	F
100655180	F
106363322	F
105293486	F
100639269	T
102731890	F
101364172	F
102375817	F
106065337	F
104907358	F
104903784	F
100261132	F
104840445	F
105213762	F
101204103	F
104317346	F
104125232	F
100944277	F
104170977	F
101876851	T
103260405	F
103347228	F
106362278	F
102626528	F
104297882	F
101167156	F
102641527	F
105413190	F
103433948	F
103059506	F
103282559	F
100641639	F
104300868	F
106349676	F
103011483	F
103827606	F
104423047	F
105036102	F
104485281	F
101855732	F
103579735	F
106536542	F
105427228	F
102569317	F
105091369	F
103251422	F
102623689	F
100897312	F
101148667	F
100737978	F
100791296	F
101204175	F
103398084	F
101730632	F
100752670	F
101867629	F
105970670	F
105087864	F
101475057	F
104886478	F
103243287	F
100550832	F
105720241	F
104036673	F
101914259	F
100775073	F
102395034	F
102625279	F
105967202	F
102342017	F
106285676	F
105041669	F
101872986	F
101862251	F
104619555	F
103113757	F
103725086	F
101344877	F
105823834	F
103607774	F
102936829	F
105065561	F
106416670	F
100630894	F
106377662	F
105532656	F
104937762	F
106439870	F
105543844	F
101460175	T
104911764	F
103844492	F
106513485	F
104970968	F
103362872	F
100258901	F
104308737	F
103594980	F
105223214	F
104303285	F
101467023	F
101742077	F
104034510	F
104152992	F
106241096	F
102890862	F
106393178	F
100193613	F
100173900	F
103100864	F
104117984	F
100131999	F
102989707	F
103014257	F
103774523	F
101478936	T
106161426	F
105673614	F
102848081	F
103418344	F
104635202	F
104894784	F
100607642	F
101765184	F
103675726	F
103230356	F
105953219	F
103861958	F
105474647	F
106525609	F
105342617	F
104385392	F
100214699	F
103010137	F
100155080	F
101892698	F
104717808	F
103708935	F
105757652	F
103623946	F
103018160	F
102498984	T
101872545	F
100853788	F
106048590	F
105562613	F
103014200	F
105187025	F
103065556	F
103116961	F
100104291	F
105109275	F
103883452	F
105511251	F
105930010	F
103412402	F
105967053	F
100802709	F
101229048	F
100266544	F
103675255	F
101127101	F
106394860	F
103986900	F
105617161	F
100906613	F
103679830	F
103348450	F
106376080	F
102310076	F
105772932	F
103203879	F
103018541	F
104733677	F
105368220	T
104314531	F
105742251	F
100095697	F
105007906	T
105846706	F
104546475	F
104242920	F
106428473	F
103462237	F
101446703	F
105850260	T
104094356	F
100840474	F
103205447	F
103602778	F
100061592	F
106308189	F
104241834	F
104059825	F
105550231	F
105720134	F
106412210	F
104759515	F
103401165	F
101478802	F
105905659	F
105774064	F
101501463	F
102561997	F
104572808	F
100765108	F
100207155	F
103092811	F
102937767	F
100662040	F
104236228	F
103456281	T
100183589	F
101157967	F
105296336	F
104032471	F
100228583	F
101877580	F
102877819	F
102043076	F
101729498	F
104247519	F
104633057	F
101938677	F
106254313	T
102657861	F
103910896	F
103060652	F
103460735	F
100709771	F
106334357	F
102537358	F
103920536	F
103042154	F
101409037	F
106463811	F
104617276	F
105529196	F
106384753	F
103938509	T
100147000	F
104857417	F
103829661	F
101298138	F
102062183	F
102990218	F
101216957	F
105578996	F
101891301	F
101393481	F
104009333	F
106008381	F
105964111	F
105320726	F
105086414	F
105325557	F
103554255	F
101745803	F
105455809	F
106534989	F
101893001	F
101341748	F
104952034	F
100741380	F
102644333	F
100623775	F
102936593	F
104978305	F
101238625	F
104771138	F
100045072	F
103908757	F
100250780	F
101458949	F
102417941	F
100020396	F
100689942	F
104672341	F
106448696	F
103461599	F
102581987	F
104255860	F
100828423	F
100003019	F
104956834	F
102052733	F
101467945	F
105877114	F
100783358	F
104371502	F
101480197	F
103102424	F
105891021	F
101448662	T
102791804	F
104942122	F
103848996	F
104809206	F
105241969	F
102369569	F
101920783	F
106201878	F
106524058	F
102098575	F
106200941	F
101198009	F
101865241	F
101116688	F
102857731	T
102975223	F
104581110	F
106224147	F
104976742	F
102301309	F
103428796	F
104278216	F
106421544	F
100181579	F
101307110	F
103915502	F
104879024	F
100209351	F
105992821	F
105416361	F
101151987	F
106058925	F
104216994	F
100941071	F
102930839	F
101771207	F
103678021	F
103656876	F
100207312	F
106376209	F
105719965	F
102404470	F
100859459	F
104095475	F
104633467	F
101860745	F
101872397	F
105295021	F
100260456	F
104095537	T
102693051	F
103989470	F
100004146	F
104274688	F
106359936	F
102901146	T
103682460	F
102197771	F
102894611	F
101877059	F
102096639	F
103657728	F
105334774	F
102028342	F
104725630	F
101431375	F
106142664	F
102981351	F
101412609	F
100948928	F
104072033	F
102070464	F
105208422	F
105625574	F
106429789	F
105808004	F
104589081	F
101486742	F
101880832	F
103085447	F
100032821	F
106451751	F
104077587	F
102773980	F
103604110	F
101405357	F
100103670	F
103211354	F
101390467	F
102580757	F
106285321	F
106559886	F
100245628	F
103051794	F
103258778	F
104216777	F
104246864	F
101215231	F
103796059	F
106339460	F
105088291	F
104144581	F
105927343	F
102604443	F
101461355	F
103987516	F
100287449	F
104821629	F
102246222	F
104192096	F
106569241	F
100822417	F
105101320	F
105648455	F
103728154	F
104976299	F
101165048	F
103439311	F
101871531	F
103253013	F
106431664	F
101906721	F
104978901	F
106431694	F
105296065	F
103398879	F
105562952	F
104535179	F
100939904	F
102370159	F
102623238	F
101126649	F
104884043	T
100235903	F
102260227	F
100871961	F
101308395	F
100055251	F
101489853	F
104798067	F
102043765	F
102917008	F
105080273	F
102575346	F
100249062	F
100801320	F
106403875	F
102063491	F
101498505	F
106351605	F
100625892	F
104135490	F
100756042	F
105581399	F
102058538	F
101138704	F
104039363	F
100207779	F
104017535	F
103348546	F
105780780	F
100024913	F
101473902	F
105773182	F
103393846	F
101217658	F
105670548	F
104219100	F
104052587	F
106013343	F
105793864	F
100139622	F
104616072	F
104637750	T
100201137	F
104923531	F
101474021	F
104846751	F
104605166	F
105071809	F
104190424	F
102090096	F
106251329	F
104567658	F
103245603	F
103552265	F
100044975	F
102840351	F
102993217	F
104852857	F
102577957	F
105229610	F
104094501	F
101411380	F
104889862	F
105605476	F
103363834	F
100855106	F
102537896	F
102873324	F
105043078	F
103621504	F
101370093	F
103883271	F
103356127	F
103453902	F
103050079	F
102275822	F
106115505	F
106494080	F
100578738	F
104041508	F
105487221	F
100867656	F
106012031	F
100738909	F
105722351	F
103138900	F
105526916	F
100779873	F
103553882	F
101932277	F
103101913	F
101200142	F
102027130	F
100901019	F
102096738	F
104118232	F
104125042	F
102626586	F
102980323	F
103325827	F
106163881	F
100231731	F
104170303	F
102990380	F
102891942	F
100615526	F
101155815	F
105829329	F
106395149	F
106126180	F
104585467	F
104888884	F
100564818	T
105590311	F
101417960	F
101715218	F
100820283	F
103284776	F
102035271	F
104819129	F
103356757	F
102076324	F
102830852	F
103398682	F
104923395	F
105948155	F
103038819	F
100590126	F
102392881	F
106479388	F
104705955	F
105960690	F
104691557	T
102908963	F
100237099	F
104036823	F
102264215	F
103937638	F
105848706	F
104592057	F
102768469	F
102334356	F
104079225	F
102038221	F
102503712	F
103785978	F
103195599	F
103810064	F
100826252	F
102295526	F
101471063	F
105544369	F
103651572	T
104609599	F
104217888	F
100228922	F
102598322	F
104322653	F
101474190	F
100122849	F
106308398	F
102049660	F
104512644	F
103477240	F
105089970	F
102068744	F
103553472	F
101143984	F
102078976	F
106056544	F
101457109	F
103751583	F
103687840	F
105244271	F
101896136	F
101180079	F
105607275	F
102767564	F
103624060	F
105998455	F
104257929	F
104317286	F
103810198	F
103378329	F
104666332	F
103607353	F
103793348	F
100901594	F
102301757	F
102284632	T
103783483	F
101428680	F
100005950	F
104475841	F
100857513	F
100554252	F
104402929	F
100610421	T
102528570	F
102068010	F
103377867	F
103419783	F
102501624	T
105310134	F
105024911	F
104126509	F
104275258	F
106178033	F
102632734	F
105630807	F
100626310	F
103421216	F
103889271	F
101490509	F
100667786	F
101174549	F
104579470	F
103210569	F
106239132	F
101162026	F
104514730	F
102047015	F
102324870	F
104533829	F
105295981	F
104775842	F
103161251	F
104972051	F
106380223	F
103241485	F
103203369	F
104541774	F
103640709	F
103800548	F
100212388	F
104990415	F
104302549	F
102365592	F
103747641	F
105123864	F
103310901	F
104875748	F
105033526	F
106373109	T
100734544	T
101161845	F
105906476	F
102623126	F
100109157	T
103459913	F
105827554	F
103355565	F
103856862	F
103767576	F
100639759	F
104906173	F
100662691	F
103302968	F
101206216	F
100155702	F
104308359	F
100652424	F
102192086	F
105360349	F
102601549	F
103059914	F
105956075	F
102507791	F
104568581	F
102571195	F
101512547	F
103969451	F
104831775	F
100213146	F
105649185	F
100054995	F
103477467	F
105638522	F
100005922	F
100580521	F
103639514	F
104540374	F
100660821	F
105296149	F
106163969	F
106465265	F
102806526	F
104707314	F
100004164	F
104331401	F
104505777	F
103570006	F
102197804	F
100228023	F
103469200	F
101931269	F
102850917	F
106569326	F
103673470	F
101857273	F
104163929	F
102067340	F
104919918	F
102024560	F
106064448	F
106543953	F
106074319	F
103583989	F
105267753	F
104641409	F
101897361	F
103782333	F
106371502	F
102294555	F
105642972	F
106162135	F
102294375	F
105573934	F
103745129	F
105288292	F
101725717	F
103971799	F
100248615	F
106162842	F
100661004	F
104783086	F
103082438	F
102578516	F
102571279	F
100112198	F
103034208	F
100906341	F
103034939	F
100237815	F
101772909	F
102097583	F
104974843	F
102081870	F
104333239	F
105991709	F
103163102	F
100016556	F
100820801	F
100942262	F
105194276	F
100733957	F
105302915	F
100714488	F
104392923	F
101196087	F
100864574	F
105657113	F
101762372	F
102738980	F
100811223	F
104889846	F
102077618	F
106408659	F
100210650	F
105642263	F
103183481	F
102327612	F
102718891	F
100228461	F
105868633	T
103105488	F
104876894	F
101239584	F
104649965	F
100159931	F
102053681	F
102751833	F
103354603	F
100784589	F
101173472	F
102623776	F
103682441	F
102230859	F
101232398	F
103786920	F
104239541	F
105940289	F
102608410	F
100089170	F
102374871	F
101924134	F
100559683	F
100839890	F
105110234	F
106098737	F
100702877	F
105585182	F
100727687	F
105686563	F
100224653	F
106481521	F
104549520	F
100152145	F
102247788	F
103357710	F
100206070	F
106409712	F
106005120	F
100717056	F
105698758	F
101921343	F
100086123	F
100836035	F
100634627	F
103059032	F
100094029	F
101146436	F
100821592	F
102048800	F
104627231	F
102302009	F
101918709	F
103079026	F
106287070	F
103984975	F
101214037	F
103961570	F
103032709	F
100062617	F
101459174	F
101879425	F
100732144	F
100154215	F
100100256	F
104397871	T
105785843	F
104821962	F
106060555	F
105298418	F
105460901	F
105703630	F
104360145	F
101148226	F
102447539	F
102392663	F
105939588	F
104810508	F
100069867	F
105299496	F
103859423	F
103568082	F
103743958	F
105802054	F
100006476	F
104199811	F
105457137	F
100943244	F
104904775	F
100664606	F
105923412	F
101237221	F
101903590	F
104269483	F
102374617	F
104247995	F
105006933	F
104593077	F
102309802	F
101511134	F
105265269	F
101902578	F
100009974	F
102340008	F
104376069	F
104736046	F
104411273	F
103345664	F
101240396	F
104125495	F
106116635	F
105224774	F
106489659	F
100732701	F
102281605	F
103742699	F
104686410	F
103784456	F
104263987	F
106270467	F
105106750	T
100148543	F
106411966	F
100783020	F
102601972	F
102439672	F
102612019	F
104956489	F
101174157	F
101496143	F
101734793	F
102605182	F
102700116	F
100180802	F
104365800	F
101202712	F
106545653	F
106499758	F
101750047	F
103361330	F
103800875	F
101891152	F
106098761	F
106431469	F
104806434	F
103352851	F
105353147	F
104000186	F
101478570	F
104238215	F
102656446	F
105179837	F
100222482	F
100772239	F
104461589	F
104069213	F
105782359	F
101753607	F
100826510	F
102042707	F
102563271	F
103147897	F
101433753	F
103984696	F
101872342	T
106280975	F
103439301	F
100198751	F
103237503	F
100767489	F
100870255	F
102377998	F
100220908	F
106486545	F
100031160	F
102903902	F
104253909	F
100768971	F
105230721	F
105343361	F
104350066	F
103456020	F
100100733	F
100643010	F
104957235	F
105796184	F
103156067	F
102808023	F
105944694	F
102253828	F
102585453	F
100193076	F
106121482	F
101873454	F
104064077	F
105232849	F
106548246	F
106128370	F
105025289	F
103058442	F
104875673	F
102402413	F
106219730	F
103644759	F
105105665	F
101898538	F
105754803	F
104632160	F
100105674	F
103168257	F
104633712	T
102718183	F
102990637	F
101141390	F
100001115	F
100570862	F
104682581	F
100026762	F
103356060	F
102932948	F
104714877	F
102201772	F
103504090	F
105605451	F
105808547	F
100822845	F
104721132	F
100198808	F
101886410	F
105777239	F
100033326	F
102505446	F
106380456	T
101492141	F
106391233	F
101453672	F
101928875	F
106530141	F
104854900	F
102499528	F
102569959	F
103506847	F
100952052	F
106554594	F
105787639	F
100250936	F
100126810	F
102768850	F
105372532	F
105665727	F
102836532	F
104006536	F
105929770	F
100879115	F
106514704	F
105416939	F
104579788	F
100159547	F
104161377	F
100177226	F
100658767	F
101503401	F
101920590	F
102721243	F
100655551	F
103814005	F
100838957	F
101448677	F
103371694	F
102440516	F
103969740	F
100253250	F
105139501	F
105607063	F
100225672	F
105508005	F
103135526	F
102333592	T
100134899	F
100203924	F
103118504	F
102247519	F
105937187	F
105997136	F
103721939	F
101167166	F
100229374	F
100079360	F
103736002	F
100730910	F
103694619	F
100594919	F
101305681	F
100899466	F
105035697	F
104992011	F
105784520	F
104435633	F
104591059	F
105805487	F
101934145	F
104980509	F
105676226	F
103216249	F
100835117	F
100103865	F
103429337	F
101392384	F
101431563	T
106094051	F
104053555	F
105959253	F
106395691	F
102940682	F
104520307	T
101231597	F
104145632	T
106222326	F
105376090	F
101445630	F
103579564	F
106492526	F
102797493	F
103106504	F
103471384	F
103370907	F
102948996	F
100228938	F
105267780	F
104042246	F
100157962	F
106291929	F
101126314	F
106518202	F
104886454	F
101469312	F
106137510	F
100600433	F
105584895	F
103094669	F
104860372	F
106433007	F
103258185	F
106230781	F
100091280	F
101918060	F
102992878	F
106578239	F
103461958	F
102327329	T
103302376	F
102989674	T
106425159	F
103319075	F
102891284	F
106251086	F
102712954	F
104769902	F
103657481	F
101746584	F
102938140	F
103117008	F
103067039	F
103796478	F
104560878	F
101198179	F
105582391	T
102602543	F
104949605	F
104354979	F
101912827	F
100579186	F
100178565	F
101905226	F
100083838	F
100867201	F
106526966	F
101771048	F
106192190	F
105235085	F
105711225	F
100610085	F
103371944	F
103393947	F
102034396	F
101761761	F
101490158	F
105915176	F
100025476	T
103522396	F
100021856	F
103119166	F
101916133	F
101339098	F
106230532	F
104878261	F
105724494	F
102879249	F
105233059	F
102341055	F
106505843	F
105754573	F
102362006	F
104526760	F
100636714	F
102695572	F
102738570	F
102505375	F
104451921	F
100238002	F
100621906	F
105072251	T
100952976	F
102640520	T
102692959	F
103505167	F
100016095	F
103774689	F
100210235	F
106069675	F
104244825	F
102632627	F
106293013	F
105159530	F
100271091	F
101335080	F
101290550	F
102577472	F
104925069	F
100778227	F
104243195	F
103344106	F
102052423	F
103506935	F
106537562	F
101200972	F
105859548	F
105579587	F
103398137	F
103120208	F
104543552	F
101166289	F
106292852	F
102912362	F
105165805	F
103042601	F
103831556	F
101213312	F
100815805	F
104739485	F
103642833	F
105660059	F
102827499	F
102261648	F
106056493	F
102699883	F
105470456	F
105317476	F
106020244	F
103568054	F
102094227	F
105597200	F
100857631	F
100939645	F
100223762	F
100571760	F
102692022	F
105615943	F
106086307	F
103051423	F
103290040	F
104263792	F
101911028	F
102548854	F
103104840	F
102738358	F
104581042	F
101244456	F
101165618	F
102451072	F
102950188	F
103130288	F
103318674	F
102900416	F
102599974	F
103350946	F
100758759	T
105865257	F
101350213	F
106206088	F
105962585	F
101907671	F
102190438	F
101863341	F
101202866	F
100106808	F
100612341	F
100019643	F
101907138	T
103645549	F
105531976	F
100205255	F
104867060	F
105711848	F
104684115	F
100055171	F
106358615	F
106090566	F
101919126	F
103648553	F
102774677	F
100741947	F
103364347	F
104976704	F
104553911	F
106131998	F
105571442	F
102536258	F
100763208	T
100710082	F
102086846	F
106490765	F
100888040	F
102662734	F
101214021	F
104255952	F
105966886	F
101765015	F
102889727	F
105283239	F
103085743	F
103908567	F
100606285	F
103993167	F
106490933	F
101768035	F
104200373	F
103920358	F
103236084	F
101302480	F
106525169	F
100657210	F
102444782	F
101222857	F
103907599	T
106291548	F
106389205	F
105910713	F
104266823	F
101926861	F
100855118	F
102722558	F
105131979	F
105427063	F
103362031	F
104257010	F
105248462	F
105962544	F
100100538	F
106030809	F
104959436	F
101163364	F
102526941	F
101208641	F
103982897	F
106265831	F
101330961	F
100148872	F
106422929	F
102723635	F
103028774	F
103785869	F
103711415	F
105670167	F
100572151	F
100903781	F
101737504	F
102496113	F
101744528	F
104370858	F
102546848	F
104673394	F
100047390	F
100104439	F
106220399	F
103569767	F
105209645	F
105127001	F
104370330	F
104564302	T
106311517	F
104040631	F
102025562	F
101722866	F
102529667	F
105775711	F
105657411	F
101370061	F
102737626	F
105965642	F
103086859	F
100941695	F
102197501	F
101225149	F
100599541	F
101183576	F
106485812	F
104053250	F
103647223	F
105203088	F
106446259	F
102288668	F
103061236	F
101917432	F
103789572	F
105101648	F
106383235	F
103757825	F
106075572	F
102300654	F
104643203	F
105480851	F
100879461	F
100754032	F
104380513	F
105152268	F
104704898	F
103754642	F
105635113	F
103393201	F
106179261	F
102429178	F
101314903	F
101742124	F
100201318	F
106569185	F
104666750	F
103230680	F
103719617	F
100114115	F
103333272	T
104403096	F
104804905	F
105367354	F
104309573	F
103205033	F
104329183	F
100007935	F
104348675	F
102199077	F
105124856	F
105363623	F
105596527	F
105936120	F
106402627	F
100890194	T
104099342	F
105046188	F
103647127	F
101209162	F
102402954	F
101893979	F
104042166	F
102031471	F
103455600	F
100656035	F
104349999	F
103774151	F
101735865	F
104833331	F
102847789	F
100165252	T
100080188	F
104303040	F
102322105	F
100147008	F
105621190	F
104772648	F
104034557	F
105134767	F
104915180	F
100269181	F
104263338	F
105885716	F
102468324	F
103456759	F
102502847	T
103844565	F
105206976	F
104684476	F
105787619	F
104690374	F
102344277	T
105088952	F
101444764	F
101133713	F
102807372	F
103475582	T
101773447	F
103286163	F
102284264	F
104160376	F
101455133	F
100890043	F
106240671	F
103810646	F
101475166	F
104389880	F
100007365	F
101168832	F
100022191	F
104455409	F
105099733	F
100058848	F
104590764	F
102327064	F
103641389	F
103891854	F
101179968	F
102033531	F
106495462	F
102916909	F
101508608	F
105573735	F
101354653	F
103809622	F
100112575	F
100632942	F
103310455	F
101725139	T
103521692	F
102262646	F
100589261	F
104791675	F
102949657	F
104171291	F
101448620	F
103908378	F
101165837	F
103402498	F
103439384	F
106506966	F
105281074	F
101465408	F
102101355	F
104807983	F
104930599	F
101733375	F
102948767	F
103402888	F
103039645	F
106023874	F
104177429	F
101454491	F
101772874	F
101222973	F
106371647	F
104983534	F
106579493	F
104921408	F
102520002	F
100900177	F
102032019	F
103810453	F
103901563	F
103953951	F
102808560	F
105094789	F
104006338	F
100051612	F
105708338	F
103010493	F
102049603	F
106155246	F
101760629	F
101218086	F
105931792	F
103347393	F
100187767	F
103000449	F
104236135	F
104282755	F
104323649	T
105456898	F
105839836	F
101155906	F
102772254	F
102045309	F
100199270	F
100623536	F
103484342	F
103007794	F
100761260	F
103838770	F
103839069	F
100748196	F
100891683	F
106122656	F
100746750	T
103787844	F
100095030	F
103574328	F
100812613	F
104695403	F
102851125	F
103251601	F
103170450	F
102535548	F
103901204	F
105861224	F
100054774	F
101290961	T
103475707	T
102843073	F
104671788	F
102989358	F
101926441	F
100039107	F
102037435	F
100706050	F
100657971	F
103849725	F
103511371	F
103118928	T
103883685	F
105346980	F
104420681	F
100029761	F
103723020	F
102427562	F
105735324	F
105210247	F
103475685	F
103333657	F
102403586	F
100268528	F
103378330	F
104944497	F
102714096	F
102196757	F
101936881	F
103077809	F
103885077	F
102033838	F
106596875	F
103478988	F
101763670	F
102363994	F
104074818	F
101187159	F
101428225	F
103345215	F
101490484	F
104907244	F
104706147	F
104586620	T
102367056	F
104436488	F
104834311	F
105612939	F
100210581	F
102570668	F
104554880	F
102685838	F
104218570	F
104136994	F
106171371	F
104076901	F
105525699	F
101283939	T
102822861	F
106580662	F
102806583	F
104581471	F
100158196	F
102281733	F
101860393	F
101392836	F
105040551	F
105588069	F
102094594	F
100693443	F
100182769	F
101241149	T
102051163	F
100056378	F
105884295	F
101880773	F
103329775	F
101349533	T
106555698	F
103651301	T
100878950	F
100749391	F
102844403	F
102076813	F
105208889	F
103133347	F
103119155	F
102957279	F
105198793	F
103965889	F
106219463	F
106224710	F
103888537	F
101879409	F
100709673	F
104774867	F
102794120	F
102671478	F
106298134	F
101449468	F
105539619	F
100285202	F
102091887	F
102095741	F
104161414	F
101207359	F
100155822	F
105667308	F
103730178	F
101217529	F
105542757	F
102794197	F
100175594	F
103567944	F
102739603	F
100905209	F
105439397	F
104634434	T
100195010	F
100143088	F
103576218	T
105608995	F
103783150	F
106157736	F
101344857	F
103831445	F
106204712	T
101938077	F
104683378	F
103519250	F
105985648	F
104897558	T
102041891	F
103896033	F
102464771	F
100754806	F
102519652	F
104542387	F
105531922	F
103001430	F
100953845	F
104757642	F
102659438	F
104191009	F
102644312	F
104378921	F
103826198	F
103737961	F
101233773	F
102224324	F
104960447	F
100075904	F
104091869	F
100834852	F
105226174	F
106508743	F
106124139	F
104432230	F
102053238	F
100664722	F
102856778	F
104123552	F
100950917	F
102721672	F
106012859	T
100630390	F
103709858	F
102828146	F
106030303	F
100124073	F
100131171	F
104144225	F
102850193	F
104768224	F
103438318	F
106173647	F
104962386	F
106497996	F
106593780	F
100651050	F
103889472	F
102226188	T
102642968	F
103939597	F
103583459	F
106381520	F
103011273	F
104637000	F
104998383	F
103403379	F
105956006	F
103587529	F
105905938	F
101181842	F
103759592	F
100849573	F
106410758	F
103511281	F
101414147	F
104514746	F
101358990	F
105358729	F
100788795	F
104988360	F
104644945	F
101382194	F
101482768	F
103170770	F
101923928	F
100005169	F
106494490	F
103259164	F
102958166	F
103243270	F
101762403	F
102646876	F
103572417	F
105260993	F
102947060	F
106507395	F
106253209	F
102508562	F
105239581	F
105430891	F
102324692	F
102184383	F
105033603	F
101904386	F
103812910	F
101438065	F
100886894	F
101420688	F
105889403	F
100946273	F
102430467	T
104708723	F
102515021	F
105391483	F
106142717	F
103573236	F
100879419	F
100080648	F
102100612	F
102093121	F
106157486	T
105386181	F
104126147	F
102957997	F
104212521	F
104561519	F
101148168	F
105045583	F
106007605	F
104269756	F
105192016	F
105828812	F
104762251	F
105378936	F
106247613	F
105559891	F
100122158	T
103499714	F
100881362	F
105782590	F
102877397	F
102656082	F
106422567	F
101497821	F
100799744	F
105582642	F
104984804	F
103680953	F
100875060	F
101428039	F
100812333	F
100586373	F
101870743	F
105723554	F
102821689	F
104474536	F
106374635	T
102074422	F
100096030	F
106381246	F
106133115	F
100003173	F
105855664	F
106203492	F
103091328	F
101410395	F
100183238	F
101909058	F
102644694	F
102378314	F
102099372	F
102720493	F
103288725	F
104804838	F
105669887	F
104417886	F
106059608	F
106214044	F
103393977	F
101768408	F
105662417	F
106550192	F
105080183	F
101908031	F
100549612	F
104659377	F
106297000	F
100722791	F
101869140	F
100029775	T
102610083	T
105604690	F
105758035	F
105559757	F
101899944	F
104037450	F
102555708	F
100570369	F
100776878	F
101165219	F
104014159	F
103588697	F
101239516	F
105226460	F
103997597	F
104780946	F
105436710	F
105763069	T
101305456	F
103081068	T
105921295	F
104220872	F
102662672	F
102343807	F
100776929	F
101379864	F
104622291	F
105050922	F
105188563	F
101470519	F
100818510	F
103103920	F
105731889	F
103597545	F
103774139	F
100779326	F
100567158	F
102030613	F
104878544	F
102718971	F
104079067	T
105742753	F
100097367	F
104541930	F
104434079	F
105299605	F
104777323	T
103142769	F
102428689	T
106118403	F
102911537	F
104667102	F
106054420	F
100131300	F
104710680	F
106219602	F
104065030	F
101752698	F
105999367	F
101422151	F
103983685	F
100146148	F
103794219	F
105004991	F
106163672	T
100197609	F
104014947	F
102792778	T
102751470	F
104039071	F
102300972	F
104095764	F
101737406	F
103850081	F
100659059	F
105208974	F
102065597	F
101428637	F
100199650	F
105400334	F
100080765	F
102874657	F
103016448	F
102416672	F
106472843	F
100198477	F
106518933	F
104278359	F
106363179	F
102263369	F
102344919	F
106456043	F
100611505	F
102366963	F
103301454	F
101935495	F
102324152	F
102256252	F
104049758	F
104355370	F
102680796	F
104502426	F
103162434	F
105200415	F
100099215	F
104914154	F
104852520	F
101768862	F
104366667	T
102283085	F
100251967	F
106544686	F
102823098	F
101367511	F
100072594	F
100629085	F
103803303	T
101484344	F
103796558	F
104135499	F
103782228	F
100631135	T
100116540	F
101208520	F
105096521	F
100876061	F
104278596	F
101237305	F
102699448	F
103812789	T
106322385	F
104615999	F
100943755	F
103595744	T
100226672	T
